course_id,instructor_id,lecture_id
6,a12b297c-6ca7-436c-8318-08b5a05e1eea,899
5,fe8c95dc-f314-472c-a317-83d7bb76fbc9,900
8,b53f72f1-d162-4f47-a6af-c538db450833,901
10,55a493f1-a88a-4fe2-b666-b93388223926,902
9,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,903
15,72d8246e-bd38-49b2-88c7-96f11c51f1fb,904
16,0eb47436-5e7e-4cba-99f5-fad4a55378c2,905
5,c3c774e8-72c0-43bf-8075-97856dc04866,906
20,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,907
10,0eb47436-5e7e-4cba-99f5-fad4a55378c2,908
20,c0969d1b-26f7-4e83-9b27-3a4a0551f760,909
21,0eb47436-5e7e-4cba-99f5-fad4a55378c2,910
14,2f638a13-eb24-4d61-ad54-7aaf0b822823,911
12,aec9a7a7-c8be-461b-8047-f0c97726edf1,912
5,55a493f1-a88a-4fe2-b666-b93388223926,913
10,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,914
12,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,915
11,2f638a13-eb24-4d61-ad54-7aaf0b822823,916
13,a12b297c-6ca7-436c-8318-08b5a05e1eea,917
15,8913dd3b-624d-4610-837e-ca0063075e6b,918
1,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,919
22,0eb47436-5e7e-4cba-99f5-fad4a55378c2,920
15,2f638a13-eb24-4d61-ad54-7aaf0b822823,921
8,df3e4352-c037-4293-aeb8-74b7aae6fb8a,922
6,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,923
15,d4fba2d9-c269-4d11-82f8-e94787f74bc1,924
17,5922b91c-31eb-443e-b15f-acbae8cf8831,925
19,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,926
7,80dad91e-02f0-4182-ae63-9bfe710a66b9,927
21,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,928
15,0eb47436-5e7e-4cba-99f5-fad4a55378c2,929
2,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,930
10,e1cf4dad-91e9-442f-857c-910eccf92228,931
18,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,932
8,a12b297c-6ca7-436c-8318-08b5a05e1eea,933
10,8eb8ab26-579c-4927-8866-9f0cfb37824a,934
4,55a493f1-a88a-4fe2-b666-b93388223926,935
4,0be1929c-a780-4078-9e98-6df4cf99c936,936
20,0eb47436-5e7e-4cba-99f5-fad4a55378c2,937
22,c3c774e8-72c0-43bf-8075-97856dc04866,938
18,d8e46018-304b-49b7-bb5b-d128007be5bd,939
10,b53f72f1-d162-4f47-a6af-c538db450833,940
7,d372a3ee-4ff5-48df-a5f2-7da725570f5e,941
6,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,942
4,d8e46018-304b-49b7-bb5b-d128007be5bd,943
14,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,944
18,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,945
9,5922b91c-31eb-443e-b15f-acbae8cf8831,946
3,6ddac491-3bfa-420a-8098-f3c741f530b6,947
21,d8e46018-304b-49b7-bb5b-d128007be5bd,948
8,d3f82f56-4d74-4c26-a4c7-d20f153383cb,949
2,d4fba2d9-c269-4d11-82f8-e94787f74bc1,950
1,cff4ee54-8789-46e5-a995-15c0dea35275,951
20,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,952
21,e09c188d-aea7-4cf2-9bb6-6eed739db033,953
5,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,954
17,8913dd3b-624d-4610-837e-ca0063075e6b,955
9,df3e4352-c037-4293-aeb8-74b7aae6fb8a,956
9,0eb47436-5e7e-4cba-99f5-fad4a55378c2,957
17,fe8c95dc-f314-472c-a317-83d7bb76fbc9,958
11,fc70f172-e0d8-4202-a83b-a8d6cc75de10,959
17,2f638a13-eb24-4d61-ad54-7aaf0b822823,960
16,0be1929c-a780-4078-9e98-6df4cf99c936,961
2,ed65e55c-cdd7-4672-bfd0-37b3a5afd703,962
11,0eb47436-5e7e-4cba-99f5-fad4a55378c2,963
11,d4fba2d9-c269-4d11-82f8-e94787f74bc1,964
15,cab58cac-d2f7-4d2b-bf0b-a391c1d0cb22,965
15,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,966
11,1a544d73-a68c-4d6c-8d83-98d999716ab5,967
10,d8e46018-304b-49b7-bb5b-d128007be5bd,968
8,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,969
19,d4fba2d9-c269-4d11-82f8-e94787f74bc1,970
5,57a87455-1a19-4d48-90c9-bd9040670f85,971
13,b53f72f1-d162-4f47-a6af-c538db450833,972
9,d4fba2d9-c269-4d11-82f8-e94787f74bc1,973
16,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,974
20,cff4ee54-8789-46e5-a995-15c0dea35275,975
7,fe8c95dc-f314-472c-a317-83d7bb76fbc9,976
11,fe8c95dc-f314-472c-a317-83d7bb76fbc9,977
7,8913dd3b-624d-4610-837e-ca0063075e6b,978
9,aec9a7a7-c8be-461b-8047-f0c97726edf1,979
13,8eb8ab26-579c-4927-8866-9f0cfb37824a,980
18,d3f82f56-4d74-4c26-a4c7-d20f153383cb,981
21,55a493f1-a88a-4fe2-b666-b93388223926,982
6,59424c88-808c-4285-b95a-607928e016a1,983
5,8eb8ab26-579c-4927-8866-9f0cfb37824a,984
2,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,985
14,ba2adea1-5399-4c45-9c94-9f26f726f62e,986
13,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,987
6,aec9a7a7-c8be-461b-8047-f0c97726edf1,988
12,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,989
22,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,990
11,72d8246e-bd38-49b2-88c7-96f11c51f1fb,991
18,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,992
5,8913dd3b-624d-4610-837e-ca0063075e6b,993
17,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,994
2,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,995
10,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,996
5,21f1397e-1a61-401a-bc67-1e74523bf8d8,997
21,57a87455-1a19-4d48-90c9-bd9040670f85,998
14,0eb47436-5e7e-4cba-99f5-fad4a55378c2,999
7,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,1000
5,295c30fe-615a-4769-bade-21c7e3e975a9,1001
10,a12b297c-6ca7-436c-8318-08b5a05e1eea,1002
10,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,1003
4,309c4ad8-2776-4955-b1b5-8ab5409090ad,1004
6,8913dd3b-624d-4610-837e-ca0063075e6b,1005
4,8eb8ab26-579c-4927-8866-9f0cfb37824a,1006
13,2f638a13-eb24-4d61-ad54-7aaf0b822823,1007
19,e09c188d-aea7-4cf2-9bb6-6eed739db033,1008
3,79463069-f838-4edd-9438-cdc4c95e75a2,1009
15,df3e4352-c037-4293-aeb8-74b7aae6fb8a,1010
19,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,1011
14,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,1012
8,aec9a7a7-c8be-461b-8047-f0c97726edf1,1013
14,e09c188d-aea7-4cf2-9bb6-6eed739db033,1014
2,c3c774e8-72c0-43bf-8075-97856dc04866,1015
1,8eb8ab26-579c-4927-8866-9f0cfb37824a,1016
5,c8a0eed4-ccd5-46fc-8b97-64b89728d342,1017
15,c3453dc3-772c-4d3b-b535-e058788237ed,1018
18,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,1019
6,c8a0eed4-ccd5-46fc-8b97-64b89728d342,1020
21,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,1021
13,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1022
2,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,1023
4,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,1024
13,d4fba2d9-c269-4d11-82f8-e94787f74bc1,1025
14,6ddac491-3bfa-420a-8098-f3c741f530b6,1026
9,8913dd3b-624d-4610-837e-ca0063075e6b,1027
2,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1028
1,21f1397e-1a61-401a-bc67-1e74523bf8d8,1029
8,57a87455-1a19-4d48-90c9-bd9040670f85,1030
18,1a544d73-a68c-4d6c-8d83-98d999716ab5,1031
16,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,1032
12,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1033
10,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,1034
9,6ddac491-3bfa-420a-8098-f3c741f530b6,1035
17,d372a3ee-4ff5-48df-a5f2-7da725570f5e,1036
21,5922b91c-31eb-443e-b15f-acbae8cf8831,1037
17,cff4ee54-8789-46e5-a995-15c0dea35275,1038
5,ba2adea1-5399-4c45-9c94-9f26f726f62e,1039
21,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,1040
8,fe8c95dc-f314-472c-a317-83d7bb76fbc9,1041
7,7ceb34df-c5cd-4a6d-bbbd-ba393535b9d2,1042
7,bf20d0e5-4b79-481a-92d6-3b159ce4d4a0,1043
14,55a493f1-a88a-4fe2-b666-b93388223926,1044
8,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,1045
9,72d8246e-bd38-49b2-88c7-96f11c51f1fb,1046
17,61b6a185-51b2-47f0-bfa2-7c6615e9e145,1047
13,61b6a185-51b2-47f0-bfa2-7c6615e9e145,1048
9,295c30fe-615a-4769-bade-21c7e3e975a9,1049
18,2086fb93-7036-4127-b46f-14b11794fd56,1050
4,72d8246e-bd38-49b2-88c7-96f11c51f1fb,1051
19,d3f82f56-4d74-4c26-a4c7-d20f153383cb,1052
19,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1053
6,0be1929c-a780-4078-9e98-6df4cf99c936,1054
22,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,1055
5,0eb47436-5e7e-4cba-99f5-fad4a55378c2,1056
22,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,1057
22,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,1058
18,df3e4352-c037-4293-aeb8-74b7aae6fb8a,1059
22,449de61b-f2b5-406f-8445-17b960996d0a,1060
21,ba2adea1-5399-4c45-9c94-9f26f726f62e,1061
4,80dad91e-02f0-4182-ae63-9bfe710a66b9,1062
18,aec9a7a7-c8be-461b-8047-f0c97726edf1,1063
5,c0969d1b-26f7-4e83-9b27-3a4a0551f760,1064
9,8f8ceb3d-7d6a-46cb-8d24-03c5cee108c1,1065
8,0be1929c-a780-4078-9e98-6df4cf99c936,1066
22,c3453dc3-772c-4d3b-b535-e058788237ed,1067
3,e4c1ffc2-23bf-4bbc-958a-758263a0dd67,1068
17,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,1069
7,1a544d73-a68c-4d6c-8d83-98d999716ab5,1070
18,5922b91c-31eb-443e-b15f-acbae8cf8831,1071
3,55a493f1-a88a-4fe2-b666-b93388223926,1072
11,aec9a7a7-c8be-461b-8047-f0c97726edf1,1073
5,72d8246e-bd38-49b2-88c7-96f11c51f1fb,1074
7,c0969d1b-26f7-4e83-9b27-3a4a0551f760,1075
1,2d1f121d-f3ba-48f9-aff2-b38da7db30cf,1076
15,7fa4b44f-6167-4bfe-b42b-5494a85f17c0,1077
18,2f638a13-eb24-4d61-ad54-7aaf0b822823,1078
13,59424c88-808c-4285-b95a-607928e016a1,1079
21,0be1929c-a780-4078-9e98-6df4cf99c936,1080
3,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,1081
15,d8e46018-304b-49b7-bb5b-d128007be5bd,1082
2,8eb8ab26-579c-4927-8866-9f0cfb37824a,1083
13,cd3a4bbc-f36c-4e3d-9158-9a39dcff7644,1084
18,79463069-f838-4edd-9438-cdc4c95e75a2,1085
13,79463069-f838-4edd-9438-cdc4c95e75a2,1086
8,8913dd3b-624d-4610-837e-ca0063075e6b,1087
1,d8e46018-304b-49b7-bb5b-d128007be5bd,1088
11,df3e4352-c037-4293-aeb8-74b7aae6fb8a,1089
2,1a544d73-a68c-4d6c-8d83-98d999716ab5,1090
14,79463069-f838-4edd-9438-cdc4c95e75a2,1091
4,2086fb93-7036-4127-b46f-14b11794fd56,1092
16,55a493f1-a88a-4fe2-b666-b93388223926,1093
3,df3e4352-c037-4293-aeb8-74b7aae6fb8a,1094
17,d4fba2d9-c269-4d11-82f8-e94787f74bc1,1095
5,12fa2bc8-2060-41f1-a8ce-0ad8dc7c31e6,1096
4,2f638a13-eb24-4d61-ad54-7aaf0b822823,1097
1,309c4ad8-2776-4955-b1b5-8ab5409090ad,1098
1,0fc1c0b7-84d2-4abf-91e6-e4a36a1436be,1099
